,latitude,longitude,listing_id
32661,40.7756,-73.9846,7195341
32667,40.7895,-73.949,7097283
32668,40.7959,-73.9742,7234365
32669,40.707,-74.0097,7137793
32670,40.777,-73.9537,7113321
32672,40.6925,-73.9951,7125487
32674,40.7425,-73.9926,7120169
32675,40.7518,-73.9944,7202278
32680,40.7522,-74.0042,7203024
32686,40.7279,-73.9856,7154493
32688,40.7591,-73.9164,7188065
3269,40.7957,-73.9705,7189067
32691,40.8336,-73.9425,7209048
32693,40.7138,-74.0102,7201970
32694,40.7094,-73.8299,7192873
32695,40.6993,-73.9401,7209700
32696,40.6418,-73.9164,7193984
32697,40.769,-73.9436,7110259
32699,40.6604,-73.9429,7206062
3270,40.747,-73.984,7142189
32701,40.7067,-74.0072,7170138
32704,40.742,-73.9841,7204748
32705,40.7081,-74.0013,7223235
32707,40.7404,-73.9795,7092970
32709,40.7391,-73.9936,7121187
32710,40.7797,-73.9446,7107048
32712,40.8217,-73.9486,7226999
32716,40.5915,-73.99,7148349
32719,40.7995,-73.9599,7213321
3272,40.8047,-73.9568,7154520
32720,40.7347,-74.0009,7171366
32721,40.7929,-73.9661,7152850
32725,40.7307,-73.9837,7136307
32726,40.7489,-73.9765,7122834
32727,40.7937,-73.9761,7221917
3273,40.7513,-73.9721,7119532
32730,40.7323,-73.9881,7190871
32732,40.7384,-73.9848,7094979
32737,40.7753,-73.9536,7219530
32739,40.7585,-73.9913,7136073
32743,40.7365,-74.0049,7125618
32744,40.7817,-73.9475,7178271
32748,40.7419,-73.9776,7177986
32749,40.7465,-74.0029,7148178
3275,40.736,-73.9776,7130895
32751,40.7824,-73.9805,7160546
32752,40.7719,-73.9816,7143589
32754,40.7575,-73.9625,7130401
32757,40.7641,-73.9878,7105913
32758,40.7032,-73.9914,7152305
32759,40.7727,-73.9509,7113975
32766,40.7735,-73.9894,7169501
3277,40.7084,-74.0066,7233106
32770,40.7231,-73.9938,7219145
32772,40.631,-74.0242,7187905
32776,40.726,-73.9892,7189379
32777,40.7509,-73.9977,7117843
32778,40.7067,-74.0072,7111163
3278,40.772,-73.9595,7199593
32780,40.7685,-73.9541,7125301
32781,40.7434,-73.9743,7119856
32782,40.7479,-73.9778,7114114
32783,40.7054,-74.0095,7123507
32786,40.7832,-73.9519,7223913
32787,40.7953,-73.9667,7141454
3279,40.7545,-73.9984,7171810
32790,40.7297,-73.986,7232583
32792,40.7388,-74.0018,7182480
32794,40.7842,-73.948,7133360
32797,40.7302,-73.9826,7213943
32802,40.7929,-73.9661,7188689
32803,40.8452,-73.9376,7176911
32814,40.7268,-74.0002,7165484
32815,40.7929,-73.9506,7108208
32816,40.7678,-73.9869,7116291
32817,40.7343,-73.9822,7121460
3282,40.7704,-73.9557,7140024
32821,40.7521,-73.9743,7088200
32822,40.7555,-73.9668,7230758
32823,40.7994,-73.9398,7121839
32827,40.753,-73.9695,7173415
32829,40.7576,-73.9677,7200340
3283,40.789,-73.9479,7196607
32830,40.7721,-73.9539,7200475
32832,40.7792,-73.9464,7137179
32835,40.6744,-73.9544,7116430
32837,40.7468,-73.9818,7144464
32840,40.7728,-73.9591,7197961
32841,40.7671,-73.9529,7123286
32842,40.7588,-73.9694,7223365
32845,40.7389,-73.9809,7427875
32846,40.7498,-73.9961,7216776
32848,40.7191,-74.0109,7195567
3285,40.7465,-73.9803,7171622
32850,40.6904,-73.9167,7094209
32853,40.7897,-73.9734,7197236
32856,40.6321,-74.0284,7177056
32864,40.7067,-74.0072,7186069
32868,40.7664,-73.9863,7180856
32870,40.7977,-73.9484,7516969
32872,40.7815,-73.9471,7175885
32874,40.6881,-73.9794,7179715
32876,40.7756,-73.9846,7171155
32877,40.8248,-73.953,7117202
32881,40.7027,-73.9199,7158725
32882,40.6936,-73.9986,7172562
32884,40.7162,-73.9603,7116846
32888,40.8219,-73.9547,7112348
32889,40.7659,-73.9574,7108978
3289,40.8572,-73.935,7196830
32891,40.7802,-73.948,7094572
32892,40.8283,-73.9218,7130052
32893,40.7465,-73.9565,7099720
32894,40.6805,-73.9722,7172699
32897,40.7887,-73.9485,7124659
32898,40.7442,-73.922,7147085
32899,40.7998,-73.96340000000001,7146681
3290,40.7539,-73.9677,7190271
32900,40.8303,-73.9475,7124405
32903,40.8198,-73.9578,7116250
32904,40.7559,-73.9926,7158909
32909,40.7208,-73.9825,7110085
32912,40.7788,-73.9477,7113127
32913,40.7823,-73.9527,7124312
32916,40.7807,-73.9849,7094993
32917,40.7708,-73.9863,7134226
32919,40.7784,-73.988,7162742
3292,40.7556,-73.9957,7196215
32923,40.7779,-73.9533,7093359
32927,40.7037,-73.9894,7141437
32935,40.7645,-73.984,7143029
32937,40.7659,-73.8256,7208761
32939,40.7838,-73.9535,7129396
3294,40.7786,-73.9478,7233461
32941,40.7698,-73.9839,7213719
32942,40.7227,-73.9891,7126613
32943,40.7131,-73.8348,7148114
32947,40.6988,-73.9939,7138541
32949,40.8198,-73.9578,7206922
3295,40.7613,-73.9998,7184867
32952,40.789,-73.9479,7191001
32954,40.7449,-73.9777,7232791
32958,40.7047,-74.0076,7109206
32959,40.763,-73.9579,7155327
3296,40.708,-74.0149,7201249
32961,40.7643,-73.9905,7217912
32963,40.7674,-73.9538,7214466
32964,40.7703,-73.9536,7182234
32965,40.7481,-73.9564,7208528
32968,40.7176,-73.9531,7225913
32974,40.7725,-73.9819,7101850
32975,40.7366,-73.9934,7156708
32976,40.7595,-73.989,7096729
32979,40.7278,-74.0,7089868
32980,40.7568,-73.9982,7135919
32982,40.7084,-74.0057,7134526
32984,40.7412,-73.9772,7139842
32988,40.7242,-73.9947,7144263
32991,40.7651,-73.9866,7099274
32993,40.7768,-73.9814,7162037
32995,40.681,-73.9587,7187142
32996,40.7077,-74.0097,7216782
32998,40.7258,-73.9889,7099474
33,40.7723,-73.951,7107333
33002,40.7473,-73.9736,7229564
33006,40.7156,-74.0059,7091604
33007,40.7705,-73.9485,7105697
33010,40.7133,-73.9626,7217130
33012,40.7352,-74.0055,7181122
33013,40.6927,-73.986,7142377
33014,40.7072,-74.0124,7216895
33017,40.7471,-73.9416,7136469
33019,40.7574,-73.9681,7142283
3302,40.7141,-74.0096,7137230
33021,40.7749,-73.9249,7210710
33023,40.7746,-73.9554,7201964
33028,40.7074,-74.007,7155838
33029,40.7705,-73.931,7134028
33034,40.7154,-74.0156,7177975
33035,40.7347,-74.0009,7119062
33037,40.7601,-73.9901,7162757
33039,40.773,-73.9507,7168889
3304,40.7047,-73.9124,7209644
33040,40.698,-73.834,7184289
33049,40.7959,-73.9742,7137595
3305,40.7594,-73.9593,7119364
33050,40.7799,-73.948,7129741
33051,40.739,-73.9791,7217253
33055,40.7612,-73.9978,7121124
33063,40.7645,-73.984,7102980
33066,40.7461,-73.9757,7204071
33068,40.7252,-73.8123,7213394
33071,40.7926,-73.968,7128700
33072,40.7822,-73.9817,7136883
33073,40.7859,-73.9715,7203113
33074,40.7737,-73.9067,7162996
33075,40.7494,-73.9875,7232761
33076,40.8564,-73.9315,7113428
33081,40.7417,-73.9169,7167470
33082,40.7601,-73.99,7099067
33087,40.7633,-73.9628,7228433
33088,40.726,-73.9892,7206994
33089,40.7202,-73.9895,7227475
33094,40.7703,-73.9592,7231576
33095,40.8015,-73.9668,7087860
33098,40.7304,-73.9829,7194101
3310,40.8664,-73.9194,7186755
33101,40.7139,-73.9448,7151233
33102,40.7448,-73.9909,7199651
33103,40.768,-73.9533,7138261
33104,40.7951,-73.9676,7190067
33106,40.6887,-73.9851,7184296
33107,40.7252,-73.9947,7163758
33110,40.7695,-73.9603,7229869
33111,40.7842,-73.948,7193135
33115,40.8376,-73.9443,7187563
33116,40.7749,-73.9782,7316270
33117,40.7617,-73.9899,7099277
33120,40.7884,-73.9537,7213567
33123,40.7515,-73.94,7199389
33124,40.7633,-73.9628,7136771
33129,40.8289,-73.9482,7161382
33131,40.7324,-74.0081,7229770
33134,40.7797,-73.9476,7104628
33135,40.6662,-73.978,7143999
33137,40.7704,-73.9557,7183943
33142,40.7662,-73.8284,7146454
33146,40.7227,-73.9846,7097850
33156,40.8026,-73.9655,7141103
33157,40.7777,-73.9883,7097575
33162,40.7775,-73.9633,7159948
33163,40.7175,-73.9521,7093151
33165,40.757,-73.9946,7124170
33171,40.7491,-73.9789,7098433
33174,40.71,-74.0143,7092602
33176,40.7711,-73.9564,7089837
33177,40.7338,-74.0009,7225706
33179,40.776,-73.9519,7232169
33185,40.7261,-73.987,7117201
33188,40.7243,-74.0029,7201531
33191,40.7218,-73.8426,7147872
33192,40.7716,-73.9483,7226302
33194,40.7516,-73.969,7195350
332,40.7266,-73.9999,7225795
3320,40.7472,-73.956,7206902
33201,40.7593,-73.9962,7119051
33202,40.7244,-73.9942,7203990
33205,40.7633,-73.9628,7113866
33212,40.7268,-73.8599,7206358
33215,40.7678,-73.8964,7178318
33216,40.7621,-73.9882,7208716
33218,40.7047,-74.0076,7213455
33219,40.8028,-73.9647,7171618
33220,40.7321,-74.008,7214278
33222,40.7389,-73.9929,7188071
33223,40.7806,-73.9789,7126257
33224,40.716,-74.0036,7202530
33229,40.7489,-73.9765,7167114
33230,40.7416,-73.9216,7221576
33232,40.7472,-73.9725,7120268
33234,40.7568,-73.9942,7144214
33238,40.7436,-73.9727,7099373
33241,40.7107,-73.9663,7123960
33242,40.7192,-73.9828,7193573
33245,40.7028,-73.9164,7126732
33250,40.7814,-73.9469,7219124
33251,40.7689,-73.9681,7207134
33253,40.7505,-74.0022,7125799
3326,40.74,-73.9804,7112040
33265,40.7439,-73.9779,7199578
33266,40.7431,-73.9792,7103499
33267,40.7565,-73.969,7101212
33269,40.7984,-73.9632,7187359
3327,40.8768,-73.8749,7143386
33275,40.7698,-73.9839,7192869
33276,40.803,-73.9651,7190551
33278,40.7814,-73.9515,7098521
3328,40.7518,-73.9398,7118104
33285,40.7707,-73.9817,7162243
33291,40.7081,-74.0065,7099535
33293,40.7832,-73.9482,7152310
33296,40.7563,-73.9678,7204734
33299,40.7777,-73.9462,7190012
333,40.742,-73.9969,7095668
33301,40.6646,-73.9326,7161699
33303,40.7334,-74.0047,7170515
33307,40.7182,-73.9629,7226039
33308,40.5839,-73.9343,7168256
33312,40.7349,-73.9863,7171204
33314,40.7076,-74.0077,7178734
33316,40.7749,-73.9782,7137113
3332,40.7981,-73.9685,7109651
33321,40.7802,-73.9444,7092310
33323,40.7061,-74.0111,7093327
33324,40.7487,-73.9425,7180948
33326,40.7829,-73.977,7096337
33329,40.7387,-74.0085,7195651
33335,40.7912,-73.9523,7123054
33342,40.7239,-73.9799,7166173
33343,40.7611,-73.9504,7140533
33344,40.7775,-73.9535,7142262
33349,40.6736,-73.9659,7115648
33352,40.7252,-73.9947,7105193
33354,40.7394,-73.9811,7159645
33356,40.844,-73.9404,7180547
33358,40.8,-73.9656,7157519
33362,40.7929,-73.9661,7209606
33364,40.7391,-74.0016,7160646
33368,40.7419,-73.9949,7162973
33371,40.7045,-74.0089,7232018
33372,40.7802,-73.9478,7159229
33374,40.6897,-73.9799,7161828
33377,40.7675,-73.9607,7200953
3338,40.7189,-73.9495,7192775
33380,40.8051,-73.9627,7154068
33381,40.8618,-73.9268,7112380
33383,40.8282,-73.9214,7162330
33384,40.6887,-73.9851,7165982
33387,40.8028,-73.9648,7153075
33388,40.7389,-73.9809,7124714
33389,40.7275,-74.0322,7166774
33392,40.7331,-74.0055,7181219
33394,40.6257,-74.0122,7090729
33395,40.7959,-73.9742,7158554
33399,40.7351,-73.9999,7112008
33402,40.7928,-73.9748,7188613
33405,40.7075,-74.0123,7195935
33408,40.7342,-73.9902,7164750
33409,40.6896,-73.9081,7152560
33410,40.7856,-73.9498,7096340
33411,40.7394,-73.9809,7225618
33413,40.731,-73.9884,7200650
33419,40.7471,-73.9846,7138865
3342,40.7937,-73.9761,7162095
33420,40.6719,-73.9865,7219024
33424,40.745,-73.9863,7208051
33432,40.7171,-74.0047,7188675
33435,40.7479,-73.9746,7221633
33436,40.7436,-73.9727,7092705
33440,40.7166,-74.0162,7194566
33445,40.7413,-73.9779,7193667
33447,40.7898,-73.9744,7214342
33448,40.5758,-73.8415,7210148
33450,40.6554,-73.9548,7194375
33453,40.7485,-73.98,7210834
33454,40.7133,-73.94,7211459
33457,40.7318,-73.9822,7202489
33458,40.7675,-73.9841,7129183
33459,40.7509,-73.9704,7229581
33461,40.728,-73.984,7219692
33462,40.8069,-73.9666,7183157
33468,40.7075,-74.0059,7181001
3347,40.708,-74.0149,7223918
33471,40.8141,-73.9511,7108530
33472,40.8007,-73.9609,7138701
33480,40.7578,-73.9922,7217636
33484,40.7073,-74.0046,7102156
33486,40.8216,-73.9552,7105857
33487,40.8036,-73.955,7145874
33489,40.7434,-73.9746,7143032
33494,40.7695,-73.9888,7119900
335,40.7261,-74.0014,7234386
33501,40.7518,-73.9695,7221118
33502,40.7304,-73.9829,7220059
33504,40.7688,-73.9579,7132014
33505,40.7406,-74.0038,7168136
33506,40.7344,-73.9823,7200104
33509,40.726,-73.9892,7115845
3351,40.7518,-73.9397,7131231
33510,40.6356,-74.0205,7148383
33511,40.7319,-73.9817,7132165
33512,40.7198,-73.9974,7147887
33513,40.7301,-73.9942,7209580
33518,40.618,-73.9546,7109738
33519,40.7328,-74.0089,7095903
33520,40.7675,-73.9607,7120674
33523,40.7275,-74.0035,7154098
33529,40.7298,-74.0005,7122654
3353,40.7487,-73.9425,7088937
33530,40.7766,-73.9548,7094252
33531,40.7472,-73.956,7095883
33532,40.7627,-73.9865,7207343
33535,40.7242,-73.9845,7162854
33539,40.7618,-73.9598,7110570
33541,40.7226,-73.9949,7172692
33543,40.773,-73.9558,7223895
33551,40.8273,-73.9471,7102421
33552,40.778,-73.9509,7132210
33553,40.7573,-73.9651,7106010
3356,40.7053,-74.0103,7132182
33562,40.7301,-73.9942,7142787
33565,40.7876,-73.9679,7142614
33566,40.5863,-74.1598,7225665
33567,40.7494,-73.9875,7192486
33568,40.7394,-73.981,7155856
33570,40.7321,-74.008,7196960
33577,40.7465,-73.9957,7150031
33578,40.7861,-73.9696,7139571
33579,40.8291,-73.9482,7215041
3358,40.7456,-74.0053,7224563
33581,40.7728,-73.981,7140998
33584,40.7947,-73.9667,7162829
33586,40.7606,-73.9963,7162771
33588,40.735,-73.9812,7195665
33595,40.7684,-73.9897,7156636
33597,40.7786,-73.9478,7227112
33598,40.7624,-73.9917,7229826
33599,40.8443,-73.9353,7137978
336,40.8217,-73.945,7230215
3360,40.7612,-73.9624,7231197
33600,40.6785,-73.9748,7219011
33601,40.767,-73.9915,7224598
33603,40.7074,-74.0069,7093268
33605,40.7065,-74.0102,7132911
33608,40.7166,-73.9428,7138112
33609,40.7067,-74.018,7232859
33610,40.7718,-73.9851,7171224
33612,40.719,-73.9601,7212741
33616,40.7954,-73.9743,7203981
33618,40.7035,-74.0109,7195645
33620,40.7587,-73.9838,7109492
33622,40.7397,-73.9799,7087831
33623,40.7864,-73.9713,7210864
3363,40.7067,-74.0072,7169081
33633,40.7438,-73.9743,7189123
33636,40.8438,-73.9401,7090476
3364,40.7388,-73.9937,7138633
33645,40.7811,-73.9482,7216962
33646,40.6952,-73.9965,7214532
33648,40.7753,-73.9509,7109344
33650,40.7207,-73.9801,7156431
33653,40.7695,-73.9603,7225957
33656,40.7494,-73.9875,7168783
33658,40.7231,-74.0044,7092463
33659,40.7641,-73.9878,7127766
33660,40.7189,-73.9495,7121030
33661,40.8006,-73.9377,7214885
33664,40.7517,-73.969,7093269
33665,40.7484,-73.9893,7210250
33666,40.7881,-73.9758,7110657
33671,40.7054,-74.0095,7113047
33673,40.7784,-73.988,7204339
33675,40.7641,-73.9878,7105859
33680,40.7538,-73.974,7154784
33682,40.731,-73.9884,7114303
33689,40.7489,-73.9765,7168587
3369,40.7248,-73.9808,7159482
33691,40.7426,-73.9782,7219362
33692,40.7631,-73.9632,7103672
33694,40.7097,-74.0173,7217006
33696,40.752,-73.9946,7224349
337,40.7243,-73.9834,7127331
33700,40.7807,-73.9471,7101676
33702,40.7486,-73.9903,7159647
33704,40.7637,-73.9847,7123229
33707,40.8024,-73.9651,7210764
33708,40.7568,-73.9982,7485647
33710,40.7739,-73.9528,7125840
33714,40.7756,-73.9829,7186467
33721,40.7661,-73.9918,7188584
33724,40.7081,-74.0065,7167511
33725,40.8186,-73.9392,7189541
33728,40.761,-73.999,7170401
33729,40.7959,-73.9742,7151748
33730,40.6785,-73.9748,7194995
33731,40.7695,-73.9603,7205673
33732,40.7943,-73.9675,7089528
33733,40.7397,-73.9817,7147603
33736,40.7449,-73.9777,7121208
33737,40.7752,-73.9622,7116130
33738,40.8522,-73.9386,7202290
33739,40.7315,-74.0025,7116620
33740,40.706,-74.0088,7153430
33745,40.7819,-73.9528,7091934
33746,40.7287,-73.9845,7202045
33748,40.8678,-73.9251,7166239
33751,40.7792,-73.9464,7112606
33753,40.7057,-73.8122,7164552
33754,40.7774,-73.9795,7139261
33756,40.7812,-73.9483,7134970
33757,40.7487,-73.9425,7169774
33758,40.6805,-73.9722,7143482
33760,40.774,-73.9501,7134304
33761,40.7864,-73.9734,7163170
33764,40.803,-73.9664,7143959
33766,40.7832,-73.9519,7177161
33770,40.7565,-73.9717,7169366
33772,40.8559,-73.938,7162788
33775,40.758,-73.9917,7185788
33777,40.789,-73.9756,7225408
33779,40.7184,-73.9898,7128340
33784,40.7141,-74.0096,7146413
33785,40.742,-73.9807,7203849
33789,40.7328,-74.0089,7214968
33790,40.731,-73.9814,7103900
33793,40.7645,-73.984,7157621
33794,40.7676,-73.9601,7161155
33796,40.6834,-73.9077,7106758
338,40.7748,-73.952,7167945
3380,40.7944,-73.9665,7097646
33800,40.742,-73.9862,7234007
33805,40.8198,-73.9578,7098845
33806,40.7075,-74.0059,7105012
33807,40.7452,-73.9752,7161565
33809,40.7502,-73.9406,7228428
33810,40.7376,-73.9828,7229915
33815,40.699,-73.9943,7211690
33816,40.7572,-73.9648,7099507
33819,40.8333,-73.9445,7124215
33828,40.7832,-73.9519,7091343
33836,40.7521,-74.0011,7216207
33839,40.692,-73.9539,7152000
3384,40.8059,-73.9464,7210606
33841,40.7266,-73.9894,7182315
33842,40.695,-73.9713,7100710
33843,40.761,-73.999,7227080
33844,40.7698,-73.9622,7229763
33845,40.7756,-73.9529,7215993
33847,40.7385,-73.9844,7160642
33848,40.7344,-74.0032,7212007
33849,40.7243,-74.0029,7127504
33851,40.8012,-73.966,7137103
33859,40.7364,-74.0032,7228146
33860,40.7862,-73.9425,7127261
33866,40.8376,-73.9418,7215177
33867,40.7067,-74.0071,7179986
33870,40.7606,-73.9951,7190618
33874,40.7477,-73.8885,7143077
33875,40.773,-73.9507,7185752
33878,40.7848,-73.973,7138142
33879,40.7635,-73.9799,7191670
33880,40.708,-74.0149,7104591
33882,40.7327,-73.9931,7144641
33883,40.7612,-73.9898,7174469
33886,40.8433,-73.9392,7215086
33890,40.7182,-73.9899,7227011
33892,40.7176,-73.9531,7153623
33895,40.7394,-73.9802,7226107
33901,40.6983,-73.9929,7209675
33909,40.7205,-73.8507,7189789
3391,40.7849,-73.978,7144565
33914,40.7196,-73.985,7195430
33915,40.7125,-73.8325,7466026
33916,40.7605,-73.9678,7170991
33917,40.7617,-73.9626,7160937
33918,40.7821,-73.9795,7110853
33922,40.7999,-73.9637,7123156
33924,40.7239,-73.9947,7174649
33925,40.717,-74.0136,7190356
33928,40.8274,-73.9476,7202750
3393,40.7681,-73.9563,7161450
33932,40.7427,-73.9957,7232798
33933,40.7623,-73.9635,7093546
33936,40.7801,-73.9477,7174034
33938,40.7731,-73.9517,7118239
33939,40.7278,-73.9834,7128200
3394,40.7734,-73.9505,7104659
33940,40.7829,-73.9452,7114198
33947,40.7333,-73.975,7166950
33948,40.7702,-73.9494,7144069
3395,40.7045,-74.0089,7186053
33951,40.729,-73.9891,7205967
33952,40.7343,-73.982,7225233
33954,40.7056,-74.0162,7160309
33955,40.7272,-73.9894,7200382
33956,40.7902,-73.9678,7221338
33961,40.8247,-73.9509,7205777
33963,40.7582,-73.96340000000001,7185529
33965,40.7538,-73.974,7216382
33966,40.7568,-73.9982,7162575
33970,40.7133,-73.956,7205305
33974,40.7845,-73.9803,7094383
33977,40.7035,-74.0109,7150881
33985,40.7194,-73.9943,7174219
3399,40.7852,-73.9728,7157388
33994,40.7465,-73.9565,7096244
33995,40.7993,-73.9604,7111830
33996,40.7454,-73.979,7189322
340,40.7637,-73.9847,7190799
3400,40.6785,-73.9748,7196752
34001,40.8212,-73.9395,7198652
34003,40.693,-73.972,7174317
34007,40.746,-73.9754,7186342
34009,40.7593,-73.9962,7102354
3401,40.8535,-73.9285,7189331
34010,40.7782,-73.9482,7105388
34011,40.7366,-73.9935,7196003
34012,40.7959,-73.9742,7099059
34014,40.7582,-73.96340000000001,7129549
34016,40.7297,-73.9999,7207661
34017,40.8233,-73.9532,7145178
3402,40.7601,-73.99,7131432
34020,40.7277,-73.8154,7119788
34024,40.7032,-73.9914,7090865
34026,40.7304,-74.005,7220446
34029,40.7601,-73.9695,7228946
3403,40.7667,-73.959,7175179
34037,40.7695,-73.9603,7217391
34041,40.7465,-73.9803,7092234
34048,40.8221,-73.9421,7142242
34050,40.773,-73.9506,7209615
34051,40.7071,-74.0086,7201898
34052,40.8552,-73.8655,7119445
34053,40.7239,-73.9798,7220080
34055,40.7274,-73.9795,7227848
34056,40.7123,-73.9442,7212911
34057,40.7902,-73.9677,7225870
34059,40.7539,-73.9677,7135546
34072,40.7773,-73.9619,7128387
34073,40.7377,-73.9831,7199300
34075,40.753,-73.9695,7113228
34077,40.7454,-73.979,7105785
3408,40.7463,-73.9407,7181956
34080,40.7846,-73.9781,7149926
34082,40.7963,-73.9306,7152609
34092,40.8452,-73.9376,7108548
34095,40.7817,-73.9478,7104196
34096,40.7709,-73.9917,7224283
34097,40.7766,-73.9552,7200709
34098,40.8304,-73.9489,7119874
341,40.7633,-73.9932,7120422
34100,40.7957,-73.9727,7134136
34105,40.8014,-73.9663,7209657
34108,40.7139,-74.0084,7126855
3411,40.7471,-73.9416,7188920
34111,40.7377,-73.9831,7107828
34112,40.7635,-73.9876,7216369
34113,40.7268,-74.0002,7213344
34114,40.8252,-73.9515,7125789
34118,40.7053,-74.0161,7143634
34120,40.7339,-74.0047,7118725
34121,40.6718,-73.9484,7181072
34125,40.7565,-73.9973,7180846
34129,40.8449,-73.9391,7180645
34134,40.7053,-74.0161,7224662
34136,40.7585,-73.9911,7110282
3414,40.7046,-74.0089,7206150
34141,40.7208,-73.9825,7159329
34142,40.7773,-73.9469,7104417
34144,40.7185,-73.9827,7233359
34149,40.7376,-73.9938,7196763
3415,40.7623,-73.9886,7120251
34150,40.7232,-73.9837,7114645
34151,40.7448,-73.9909,7138843
34154,40.7178,-73.9831,7133653
34157,40.7943,-73.9675,7129438
34159,40.7538,-73.974,7104528
3416,40.8274,-73.9514,7214551
34160,40.7568,-73.9982,7093007
34162,40.7594,-73.9684,7191624
34164,40.7723,-73.951,7157614
34165,40.7144,-73.9909,7680982
34171,40.7467,-73.9852,7190861
34174,40.7995,-73.9541,7146148
34177,40.7538,-73.974,7091751
34178,40.8012,-73.9421,7153273
34179,40.7438,-73.9983,7098776
3418,40.7074,-74.0069,7197868
34180,40.789,-73.9756,7123349
34181,40.7621,-73.9956,7196778
34182,40.7177,-73.9984,7121749
34184,40.732,-73.9745,7139168
34190,40.7459,-73.9572,7159469
34192,40.799,-73.9364,7201833
34204,40.7297,-74.004,7155286
34206,40.7693,-73.9529,7171889
34208,40.5912,-73.9672,7166758
34210,40.69,-73.9919,7138580
34211,40.6987,-73.9402,7095587
34213,40.6953,-73.9641,7117400
34218,40.753,-74.0037,7189601
34219,40.8003,-73.9661,7151171
34224,40.7342,-73.9902,7088610
34225,40.7377,-73.9825,7127498
34228,40.7564,-73.997,7138741
3423,40.6928,-73.971,7142456
34239,40.7084,-74.0066,7233432
34240,40.7839,-73.9488,7134007
34241,40.7811,-73.9482,7137279
34249,40.7565,-73.969,7112115
34251,40.7239,-74.0036,7211213
